sample_index,segment_id,midi_path,bpm,midi_note,pitch_name,onset_time,onset_slot,gt_class,gt_name,pred_class,pred_name,pred_confidence,pred_duration_class,pred_duration_name,gt_physical_class,gt_physical_name,gt_sounding_class,gt_sounding_name,gt_physical_duration,gt_sounding_duration,pred_duration
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,84,84,4.917969,39,3,dotted_16th,0,32nd,0.745117,1,dotted_32nd,0,32nd,3,dotted_16th,0.070312,0.173177,0.096
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,92,92,4.908854,39,3,dotted_16th,0,32nd,0.60791,1,dotted_32nd,0,32nd,3,dotted_16th,0.074219,0.179688,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,4.920573,39,3,dotted_16th,0,32nd,0.818848,0,32nd,0,32nd,3,dotted_16th,0.050781,0.160156,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,77,77,4.917969,39,3,dotted_16th,0,32nd,0.925781,0,32nd,0,32nd,3,dotted_16th,0.06901,0.157552,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,72,72,4.942708,40,2,16th,0,32nd,0.692871,0,32nd,0,32nd,2,16th,0.03776,0.130208,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,72,72,5.072917,41,3,dotted_16th,0,32nd,0.908203,0,32nd,0,32nd,3,dotted_16th,0.071615,0.165365,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,77,77,5.075521,41,8,half,0,32nd,0.95459,0,32nd,0,32nd,8,half,0.059896,0.964844,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,5.080729,41,8,half,0,32nd,0.648926,0,32nd,0,32nd,8,half,0.041667,0.959635,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,66,66,5.092448,41,2,16th,0,32nd,0.754395,0,32nd,0,32nd,2,16th,0.042969,0.14974,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,80,80,5.091146,41,3,dotted_16th,0,32nd,0.732422,1,dotted_32nd,0,32nd,3,dotted_16th,0.072917,0.158854,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,84,84,5.091146,41,3,dotted_16th,0,32nd,0.717285,1,dotted_32nd,0,32nd,3,dotted_16th,0.063802,0.158854,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,92,92,5.088542,41,3,dotted_16th,0,32nd,0.762695,0,32nd,0,32nd,3,dotted_16th,0.070312,0.15625,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,76,76,5.229167,42,3,dotted_16th,0,32nd,0.944824,0,32nd,0,32nd,3,dotted_16th,0.066406,0.153646,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,64,64,5.242188,42,2,16th,0,32nd,0.691406,0,32nd,0,32nd,2,16th,0.03776,0.136719,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,66,66,5.242188,42,2,16th,0,32nd,0.915527,0,32nd,0,32nd,2,16th,0.05599,0.151042,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,72,72,5.238281,42,2,16th,0,32nd,0.95459,0,32nd,0,32nd,2,16th,0.057292,0.152344,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,80,80,5.25,42,2,16th,0,32nd,0.790039,1,dotted_32nd,0,32nd,2,16th,0.06901,0.14974,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,84,84,5.25,42,2,16th,0,32nd,0.711914,0,32nd,0,32nd,2,16th,0.057292,0.14974,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,92,92,5.244792,42,2,16th,0,32nd,0.804199,0,32nd,0,32nd,2,16th,0.074219,0.14974,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,64,64,5.378906,43,2,16th,0,32nd,0.796387,0,32nd,1,dotted_32nd,2,16th,0.078125,0.140625,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,66,66,5.393229,43,2,16th,0,32nd,0.85791,0,32nd,0,32nd,2,16th,0.059896,0.141927,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,76,76,5.382812,43,2,16th,0,32nd,0.966797,0,32nd,0,32nd,2,16th,0.0625,0.140625,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,92,92,5.394531,43,2,16th,0,32nd,0.856445,0,32nd,0,32nd,2,16th,0.06901,0.13151,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,72,72,5.390625,43,2,16th,0,32nd,0.929199,0,32nd,0,32nd,2,16th,0.061198,0.152344,0.032
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,80,80,5.39974,43,2,16th,0,32nd,0.878906,0,32nd,0,32nd,2,16th,0.0625,0.13151,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,84,84,5.39974,43,0,32nd,1,dotted_32nd,0.533691,0,32nd,0,32nd,2,16th,0.058594,0.135417,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,64,64,5.519531,44,6,quarter,0,32nd,0.681152,1,dotted_32nd,0,32nd,6,quarter,0.042969,0.520833,0.096
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,76,76,5.523438,44,6,quarter,0,32nd,0.956055,0,32nd,0,32nd,6,quarter,0.058594,0.516927,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,80,80,5.53125,44,2,16th,0,32nd,0.931641,0,32nd,0,32nd,2,16th,0.06901,0.151042,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,92,92,5.526042,44,3,dotted_16th,0,32nd,0.740234,0,32nd,0,32nd,3,dotted_16th,0.070312,0.15625,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,66,66,5.535156,44,2,16th,0,32nd,0.917969,0,32nd,0,32nd,2,16th,0.0625,0.13151,0.032
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,84,84,5.535156,44,2,16th,0,32nd,0.810059,0,32nd,0,32nd,2,16th,0.050781,0.152344,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,66,66,5.666667,45,2,16th,0,32nd,0.983398,0,32nd,0,32nd,2,16th,0.032552,0.130208,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,72,72,5.68099,45,5,dotted_eighth,0,32nd,0.977051,0,32nd,1,dotted_32nd,5,dotted_eighth,0.102865,0.359375,0.032
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,75,75,5.673177,45,5,dotted_eighth,0,32nd,0.965332,0,32nd,1,dotted_32nd,5,dotted_eighth,0.092448,0.367188,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,80,80,5.682292,45,2,16th,0,32nd,0.96875,0,32nd,0,32nd,2,16th,0.063802,0.130208,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,92,92,5.682292,45,2,16th,0,32nd,0.938965,0,32nd,0,32nd,2,16th,0.061198,0.127604,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,84,84,5.6875,46,1,dotted_32nd,0,32nd,0.646484,0,32nd,0,32nd,2,16th,0.045573,0.128906,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,63,63,5.782552,46,4,eighth,0,32nd,0.712402,0,32nd,0,32nd,4,eighth,0.0625,0.257812,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,66,66,5.796875,46,4,eighth,0,32nd,0.910156,0,32nd,0,32nd,4,eighth,0.033854,0.24349,0.032
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,92,92,5.809896,46,4,eighth,0,32nd,0.312256,0,32nd,2,16th,4,eighth,0.119792,0.230469,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,84,84,5.816406,47,6,quarter,4,eighth,0.594238,0,32nd,1,dotted_32nd,4,eighth,0.105469,0.223958,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,37,37,6.007812,48,5,dotted_eighth,0,32nd,0.344238,2,16th,1,dotted_32nd,1,dotted_32nd,0.10026,0.10026,0.112
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,49,49,5.998698,48,8,half,1,dotted_32nd,0.606445,2,16th,2,16th,8,half,0.141927,1.160156,0.128
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,75,75,6.279948,50,3,dotted_16th,0,32nd,0.95752,0,32nd,0,32nd,3,dotted_16th,0.067708,0.154948,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,82,82,6.282552,50,2,16th,0,32nd,0.958984,1,dotted_32nd,0,32nd,2,16th,0.06901,0.143229,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,82,82,6.425781,51,4,eighth,0,32nd,0.598633,1,dotted_32nd,1,dotted_32nd,4,eighth,0.084635,0.233073,0.096
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,6.455729,52,2,16th,0,32nd,0.888184,0,32nd,0,32nd,2,16th,0.046875,0.140625,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,59,59,6.441406,52,3,dotted_16th,1,dotted_32nd,0.723633,0,32nd,0,32nd,3,dotted_16th,0.053385,0.171875,0.032
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,59,59,6.613281,53,3,dotted_16th,2,16th,0.788574,1,dotted_32nd,2,16th,3,dotted_16th,0.113281,0.1875,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,6.596354,53,3,dotted_16th,0,32nd,0.848145,1,dotted_32nd,2,16th,3,dotted_16th,0.128906,0.204427,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,70,70,6.595052,53,3,dotted_16th,0,32nd,0.800293,1,dotted_32nd,2,16th,3,dotted_16th,0.110677,0.197917,0.096
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,75,75,6.641927,53,3,dotted_16th,0,32nd,0.973145,1,dotted_32nd,0,32nd,3,dotted_16th,0.054688,0.167969,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,87,87,6.623698,53,6,quarter,1,dotted_32nd,0.371338,1,dotted_32nd,5,dotted_eighth,6,quarter,0.423177,0.501302,0.096
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,82,82,6.658854,53,2,16th,0,32nd,0.502441,0,32nd,0,32nd,2,16th,0.022135,0.151042,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,6.800781,54,2,16th,0,32nd,0.90625,0,32nd,0,32nd,2,16th,0.075521,0.148438,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,70,70,6.792969,54,2,16th,0,32nd,0.787598,0,32nd,0,32nd,2,16th,0.071615,0.148438,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,63,63,6.830729,55,2,16th,1,dotted_32nd,0.522461,0,32nd,0,32nd,2,16th,0.046875,0.138021,0.032
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,70,70,6.941406,56,4,eighth,0,32nd,0.90332,0,32nd,0,32nd,4,eighth,0.074219,0.217448,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,6.949219,56,2,16th,0,32nd,0.822266,0,32nd,0,32nd,2,16th,0.071615,0.138021,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,75,75,6.954427,56,2,16th,0,32nd,0.905273,0,32nd,0,32nd,2,16th,0.061198,0.144531,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,82,82,6.947917,56,3,dotted_16th,0,32nd,0.851074,0,32nd,0,32nd,3,dotted_16th,0.074219,0.210938,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,59,59,6.973958,56,2,16th,1,dotted_32nd,0.819824,0,32nd,0,32nd,2,16th,0.033854,0.138021,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,63,63,6.96875,56,2,16th,1,dotted_32nd,0.65332,0,32nd,0,32nd,2,16th,0.053385,0.143229,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,81,81,7.088542,57,1,dotted_32nd,0,32nd,0.668945,0,32nd,1,dotted_32nd,1,dotted_32nd,0.08724,0.08724,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,59,59,7.111979,57,4,eighth,2,16th,0.575684,0,32nd,0,32nd,0,32nd,0.06901,0.06901,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,68,68,7.230469,58,2,16th,0,32nd,0.963867,0,32nd,0,32nd,2,16th,0.074219,0.148438,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,80,80,7.234375,58,4,eighth,0,32nd,0.696289,1,dotted_32nd,0,32nd,4,eighth,0.063802,0.217448,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,7.240885,58,2,16th,0,32nd,0.732422,0,32nd,0,32nd,2,16th,0.063802,0.144531,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,75,75,7.234375,58,3,dotted_16th,0,32nd,0.918945,0,32nd,0,32nd,3,dotted_16th,0.067708,0.167969,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,63,63,7.259115,58,2,16th,1,dotted_32nd,0.712891,0,32nd,0,32nd,2,16th,0.044271,0.13151,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,59,59,7.386719,59,3,dotted_16th,1,dotted_32nd,0.77002,0,32nd,0,32nd,3,dotted_16th,0.054688,0.18099,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,7.385417,59,3,dotted_16th,0,32nd,0.70459,1,dotted_32nd,0,32nd,3,dotted_16th,0.071615,0.164062,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,68,68,7.378906,59,3,dotted_16th,0,32nd,0.927246,0,32nd,0,32nd,3,dotted_16th,0.070312,0.161458,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,63,63,7.390625,59,3,dotted_16th,0,32nd,0.635254,1,dotted_32nd,0,32nd,3,dotted_16th,0.054688,0.173177,0.08
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,75,75,7.402344,59,6,quarter,0,32nd,0.823242,0,32nd,0,32nd,6,quarter,0.03776,0.467448,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,85,85,7.401042,59,7,dotted_quarter,0,32nd,0.550781,0,32nd,0,32nd,7,dotted_quarter,0.022135,0.701823,0.032
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,68,68,7.540365,60,3,dotted_16th,0,32nd,0.973145,0,32nd,0,32nd,3,dotted_16th,0.072917,0.164062,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,59,59,7.567708,61,2,16th,1,dotted_32nd,0.926758,0,32nd,0,32nd,2,16th,0.027344,0.138021,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,63,63,7.563802,61,2,16th,0,32nd,0.868652,0,32nd,0,32nd,2,16th,0.03776,0.151042,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,80,80,7.56901,61,2,16th,0,32nd,0.956055,0,32nd,0,32nd,2,16th,0.048177,0.144531,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,87,87,7.582031,61,2,16th,1,dotted_32nd,0.53418,0,32nd,0,32nd,2,16th,0.03125,0.145833,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,90,90,7.579427,61,2,16th,0,32nd,0.537598,0,32nd,0,32nd,2,16th,0.023438,0.14974,0.064
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,59,59,7.705729,62,2,16th,1,dotted_32nd,0.809082,0,32nd,0,32nd,2,16th,0.026042,0.134115,0.048
18,151,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--4.midi,120.0,65,65,7.710938,62,2,16th,0,32nd,0.803223,0,32nd,0,32nd,2,16th,0.065104,0.151042,0.048
